user_id,timestamp,dataset_source,hour,day_of_week,month,day_of_month,IsOutsideWorkHours,IsWeekend,NightShift,source_tracker,source_staff,frekuensi_aktivitas_per_user,frekuensi_per_user_per_source,pola_waktu_akses,rasio_weekend_per_user,rasio_outside_hours_per_user
1,2025-01-02 17:06:48,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-02 17:06:52,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
8,2025-01-02 17:06:52,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:06:57,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:07:08,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:07:45,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:08:15,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:08:19,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:08:34,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
1,2025-01-02 17:08:54,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-02 17:09:06,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:09:19,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:09:43,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:09:48,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
10,2025-01-02 17:10:48,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
10,2025-01-02 17:10:51,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-02 17:10:56,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:11:09,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:11:20,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
2,2025-01-02 17:11:34,tracker,17,3,1,2,0,0,0,1,0,103,103,0.8853999043776759,0.0,0.0
7,2025-01-02 17:11:52,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
9,2025-01-02 17:12:00,tracker,17,3,1,2,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
7,2025-01-02 17:12:45,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:13:00,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
10,2025-01-02 17:13:13,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
10,2025-01-02 17:13:14,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-02 17:13:21,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:13:26,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:13:45,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
9,2025-01-02 17:14:06,tracker,17,3,1,2,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
9,2025-01-02 17:14:23,tracker,17,3,1,2,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
2,2025-01-02 17:14:29,tracker,17,3,1,2,0,0,0,1,0,103,103,0.8853999043776759,0.0,0.0
9,2025-01-02 17:14:33,tracker,17,3,1,2,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
7,2025-01-02 17:14:44,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:15:09,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:15:19,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
9,2025-01-02 17:15:22,tracker,17,3,1,2,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
10,2025-01-02 17:16:00,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-02 17:16:03,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:16:04,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:16:51,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
10,2025-01-02 17:16:53,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
8,2025-01-02 17:16:53,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:17:10,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-02 17:17:12,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-02 17:18:04,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:18:07,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:18:40,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
8,2025-01-02 17:19:07,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:21:05,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:21:17,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:21:39,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:22:19,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:22:31,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:23:04,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
1,2025-01-02 17:23:14,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-02 17:23:32,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:23:41,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:23:52,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
2,2025-01-02 17:23:57,tracker,17,3,1,2,0,0,0,1,0,103,103,0.8853999043776759,0.0,0.0
7,2025-01-02 17:24:26,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:24:27,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:25:15,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
1,2025-01-02 17:25:48,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
8,2025-01-02 17:26:43,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:26:55,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
9,2025-01-02 17:27:39,tracker,17,3,1,2,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
5,2025-01-02 17:27:46,tracker,17,3,1,2,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
9,2025-01-02 17:27:51,tracker,17,3,1,2,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
7,2025-01-02 17:28:17,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-02 17:28:32,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
5,2025-01-02 17:29:10,tracker,17,3,1,2,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
7,2025-01-02 17:29:23,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:30:03,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:30:15,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
8,2025-01-02 17:30:45,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:31:11,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:31:30,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:31:42,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:31:45,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-02 17:32:08,tracker,17,3,1,2,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
8,2025-01-02 17:32:22,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:32:32,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:32:45,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:33:34,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:34:07,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:34:28,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:35:07,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:35:34,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-02 17:36:00,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-02 17:36:06,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:36:09,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-02 17:40:24,tracker,17,3,1,2,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
10,2025-01-02 17:40:43,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
10,2025-01-02 17:40:52,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
5,2025-01-02 17:41:22,tracker,17,3,1,2,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
8,2025-01-02 17:41:47,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
10,2025-01-02 17:42:47,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
10,2025-01-02 17:43:00,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
5,2025-01-02 17:44:33,tracker,17,3,1,2,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
9,2025-01-02 17:44:33,tracker,17,3,1,2,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
10,2025-01-02 17:44:43,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
1,2025-01-02 17:44:54,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
10,2025-01-02 17:44:56,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
8,2025-01-02 17:45:24,tracker,17,3,1,2,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
5,2025-01-02 17:47:35,tracker,17,3,1,2,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
10,2025-01-02 17:49:12,tracker,17,3,1,2,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
9,2025-01-02 17:49:35,tracker,17,3,1,2,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
7,2025-01-02 17:50:24,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:50:25,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-02 17:50:53,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-02 17:51:26,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:51:31,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:51:32,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:52:40,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:52:54,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-02 17:55:40,tracker,17,3,1,2,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
1,2025-01-02 17:56:14,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-02 17:56:18,tracker,17,3,1,2,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-02 17:57:19,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:57:50,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:58:11,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:58:12,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-02 17:58:45,tracker,17,3,1,2,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-03 08:01:14,tracker,8,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-03 08:02:35,tracker,8,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-03 08:35:10,tracker,8,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-03 09:38:32,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:43:46,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:51:05,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:53:55,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:53:56,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:56:02,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:56:56,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:56:57,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:57:26,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:57:27,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:59:01,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 09:59:41,tracker,9,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
10,2025-01-03 14:04:24,tracker,14,4,1,3,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-03 14:17:33,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-03 14:19:49,tracker,14,4,1,3,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
7,2025-01-03 14:21:55,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:23:56,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:26:14,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:28:03,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-03 14:28:48,tracker,14,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
5,2025-01-03 14:30:18,tracker,14,4,1,3,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
5,2025-01-03 14:30:26,tracker,14,4,1,3,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
10,2025-01-03 14:31:06,tracker,14,4,1,3,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-03 14:31:24,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:33:46,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:34:18,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
10,2025-01-03 14:35:57,tracker,14,4,1,3,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-03 14:37:01,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:37:40,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:38:26,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:41:03,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:41:31,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:43:27,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:44:56,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 14:45:22,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
9,2025-01-03 14:45:56,tracker,14,4,1,3,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
1,2025-01-03 14:47:49,tracker,14,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-03 14:50:36,tracker,14,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-03 14:53:08,tracker,14,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
10,2025-01-03 14:54:15,tracker,14,4,1,3,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
10,2025-01-03 14:56:50,tracker,14,4,1,3,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
5,2025-01-03 14:58:10,tracker,14,4,1,3,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
7,2025-01-03 15:02:14,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:02:15,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:03:03,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-03 15:04:12,tracker,15,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
10,2025-01-03 15:05:31,tracker,15,4,1,3,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
5,2025-01-03 15:08:10,tracker,15,4,1,3,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
7,2025-01-03 15:15:18,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:15:38,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:16:04,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-03 15:17:31,tracker,15,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
10,2025-01-03 15:17:37,tracker,15,4,1,3,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
10,2025-01-03 15:20:06,tracker,15,4,1,3,0,0,0,1,0,256,256,2.5336945046980803,0.22265625,0.0
7,2025-01-03 15:20:15,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:20:41,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:20:42,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:22:04,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:22:33,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-03 15:23:19,tracker,15,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-03 15:23:39,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:25:03,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
5,2025-01-03 15:25:09,tracker,15,4,1,3,0,0,0,1,0,108,108,1.2263335928681418,0.2777777777777778,0.0
7,2025-01-03 15:27:12,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
8,2025-01-03 15:29:51,tracker,15,4,1,3,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
8,2025-01-03 15:29:58,tracker,15,4,1,3,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
8,2025-01-03 15:33:01,tracker,15,4,1,3,0,0,0,1,0,208,208,1.3170691424429743,0.3317307692307692,0.0
7,2025-01-03 15:34:59,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:36:40,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-03 15:36:48,tracker,15,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-03 15:36:58,tracker,15,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-03 15:37:01,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:37:02,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:37:24,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:37:46,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:38:42,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:40:40,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:41:30,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:42:52,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:43:01,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-03 15:47:19,tracker,15,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-03 15:48:20,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
9,2025-01-03 15:48:54,tracker,15,4,1,3,0,0,0,1,0,166,166,1.4596558182337158,0.30120481927710846,0.0
7,2025-01-03 15:49:05,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:49:16,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:49:29,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
7,2025-01-03 15:50:09,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
1,2025-01-03 15:52:00,tracker,15,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
1,2025-01-03 15:52:22,tracker,15,4,1,3,0,0,0,1,0,431,431,2.2585389568020386,0.23201856148491878,0.0
7,2025-01-03 15:53:40,tracker,15,4,1,3,0,0,0,1,0,1370,1370,2.3916018094006843,0.23284671532846715,0.0
